WAVELENGTH FLUX ERROR DQ
2207.3617728440945 2.4077930831938766e-12 5.4917975585158143e-14 32768
2207.3979131776914 2.8272791968039268e-12 5.884462671601304e-14 32768
2207.4340532636247 2.7682351252399893e-12 5.867604674697068e-14 32768
2207.4701931018994 2.8309079431659656e-12 5.94923281378561e-14 32768
2207.50633269252 2.485128583886503e-12 5.565125845692562e-14 32768
2207.5424720354918 1.8788469201199463e-12 4.98047172194769e-14 32768
2207.57861113082 1.491249236924327e-12 4.5246715832218305e-14 32768
2207.6147499785093 1.7802905619485648e-12 4.820565201757584e-14 32768
2207.6508885785656 1.991253540503269e-12 5.0400472708915364e-14 32768
2207.687026930993 2.6095443721740815e-12 5.689771933356312e-14 32768
2207.723165035797 2.880814146831782e-12 6.083511983804247e-14 32768
2207.7593028929837 3.1862854119679596e-12 6.341090621087189e-14 32768
2207.7954405025566 3.0691383776010842e-12 6.205097584770764e-14 32768
2207.8315778645215 2.6100262777578955e-12 5.768254092334522e-14 32768
2207.867714978883 2.2587040002884594e-12 5.293498688214009e-14 32768
2207.9038518456473 2.463894613848289e-12 5.6713012414384146e-14 32768
2207.9399884648187 2.5882716317542257e-12 5.761457948651326e-14 32768
2207.976124836402 2.6629452934531653e-12 5.827235108818918e-14 32768
2208.0122609604036 2.550908640885257e-12 5.639459277235608e-14 32768
2208.048396836827 2.5725975817280722e-12 5.676302968885638e-14 32768
2208.0845324656784 2.448252341006561e-12 5.6050173419296597e-14 32768
2208.1206678469616 2.315791551565337e-12 5.307149385584226e-14 32768
2208.1568029806836 2.2632053461754082e-12 5.4867033695212603e-14 32768
2208.192937866848 2.2138311462365107e-12 5.2268698897481046e-14 32768
2208.2290725054604 1.774064079844606e-12 4.8072672914412683e-14 32768
2208.265206896526 1.902312897504212e-12 4.973021587986729e-14 32768
2208.301341040049 1.8832258584623928e-12 4.940337403824463e-14 32768
2208.337474936036 1.5584997671651037e-12 4.578992592148583e-14 32768
2208.373608584491 1.3841733281705268e-12 4.381115351259833e-14 32768
2208.4097419854193 1.3325852163392957e-12 4.290874718802406e-14 32768
2208.4458751388256 1.1798359662804002e-12 4.029651151580572e-14 32768
2208.482008044716 9.972423275901222e-13 3.739475757661603e-14 32768
2208.5181407030955 1.098144773469354e-12 3.996543294319003e-14 32768
2208.554273113968 1.446351738579992e-12 4.3298805548275965e-14 32768
2208.59040527734 1.7862206870185532e-12 4.8259134345159146e-14 32768
2208.626537193215 2.0386414178888392e-12 5.178872344448385e-14 32768
2208.6626688615997 2.3349496749515535e-12 5.435642474588435e-14 32768
2208.698800282498 2.3418782003683465e-12 5.441302489182063e-14 32768
2208.7349314559156 2.2373683957350306e-12 5.330052707006838e-14 32768
2208.771062381857 2.120183317658878e-12 5.174191082729554e-14 32768
2208.8071930603282 1.9859212453176876e-12 5.088859057667945e-14 32768
2208.843323491334 2.0128787840251143e-12 5.0233953273592644e-14 32768
2208.879453674879 2.213404574182286e-12 5.3308809168108015e-14 32768
2208.915583610969 2.3928803201438807e-12 5.504941659018e-14 32768
2208.951713299608 2.319622203575409e-12 5.3509030125443356e-14 32768
2208.987842740802 2.1728953218029565e-12 5.3132918114781276e-14 32768
2209.023971934556 1.966173697022707e-12 4.99636830204428e-14 32768
2209.0601008808744 2.0270248430878267e-12 5.213603842363885e-14 32768
2209.096229579763 2.0502339128095522e-12 5.119766869949837e-14 32768
2209.1323580312273 1.965263966439321e-12 4.9738485633449273e-14 32768
2209.1684862352713 1.8157371344251995e-12 4.8071450892251024e-14 32768
2209.2046141919004 1.590225008126773e-12 4.5903670790248916e-14 32768
2209.24074190112 1.3521529024079146e-12 4.379737810019285e-14 32768
2209.276869362935 1.2812727143354189e-12 4.233706452886833e-14 32768
2209.31299657735 1.0949884436573001e-12 3.977769056698489e-14 32768
2209.349123544371 1.6021996424512493e-12 4.5882446875275396e-14 32768
2209.385250264003 2.2665280816701576e-12 5.445461313524853e-14 32768
2209.4213767362503 2.5208383502579675e-12 5.508244324992404e-14 32768
2209.4575029611187 2.3210631864221332e-12 5.456836474801082e-14 32768
2209.493628938613 2.3098651329443724e-12 5.390809086656589e-14 32768
2209.5297546687375 2.204332875193286e-12 5.2586112711093065e-14 32768
2209.565880151499 2.254403980483071e-12 5.4449841943468133e-14 32768
2209.6020053869015 2.8417303580826157e-12 5.90747529497255e-14 32768
2209.63813037495 3.074527215339773e-12 6.17112482056013e-14 32768
2209.67425511565 3.1426120879549724e-12 6.195809245638976e-14 32768
2209.710379609006 3.3769661907587763e-12 6.35729281003414e-14 32768
2209.7465038550235 3.5233680750926372e-12 6.570313941882916e-14 32768
2209.782627853708 3.081213914609562e-12 6.13525498089532e-14 32768
2209.818751605064 2.7727956847538403e-12 5.827447905752338e-14 32768
2209.8548751090966 2.400412907426871e-12 5.355465603969662e-14 32768
2209.8909983658114 2.3002176961262404e-12 5.34803681856853e-14 32768
2209.927121375212 2.4771685056459253e-12 5.567433649953298e-14 32768
2209.963244137305 2.4683098606947925e-12 5.492654187706733e-14 32768
2209.999366652096 2.406312154563635e-12 5.451048247883821e-14 32768
2210.035488919588 2.2941312549231043e-12 5.400589283256469e-14 32768
2210.0716109397877 2.285429152737446e-12 5.3348513452101e-14 32768
2210.107732712699 2.7615159019773407e-12 5.872891583762578e-14 32768
2210.1438542383285 2.6866503168789026e-12 5.706580343590566e-14 32768
2210.17997551668 2.2697829141698754e-12 5.276678747880045e-14 32768
2210.216096547759 2.338006463996184e-12 5.362577631403077e-14 32768
2210.252217331571 2.377005847983156e-12 5.429983308225357e-14 32768
2210.2883378681204 2.499030028207826e-12 5.549167596704834e-14 32768
2210.324458157412 2.487861461762446e-12 5.438832544161961e-14 32768
2210.360578199452 2.235810453762715e-12 5.299559159208373e-14 32768
2210.3966979942447 1.945116868001769e-12 4.9516493590681325e-14 32768
2210.4328175417954 1.673392538266496e-12 4.704425411159135e-14 32768
2210.4689368421095 1.5981968040673662e-12 4.5687726063880667e-14 32768
2210.5050558951916 1.419173358658501e-12 4.255561450033857e-14 32768
2210.541174701046 1.0966744764460524e-12 3.8325205215203165e-14 32768
2210.5772932596797 8.70667883926542e-13 3.576323463650498e-14 32768
2210.613411571096 9.324096084470731e-13 3.52537521466471e-14 32768
2210.6495296353014 1.2305751093690103e-12 4.0501544618140984e-14 32768
2210.6856474523 1.892906687544329e-12 4.855021982978397e-14 32768
2210.7217650220973 2.582408893951154e-12 5.562079826931483e-14 32768
2210.7578823446984 2.700471579367056e-12 5.686636197592822e-14 32768
2210.793999420108 2.8024655984004485e-12 5.869162165102271e-14 32768
2210.8301162483313 2.327728351366336e-12 5.274810780281362e-14 32768
2210.8662328293735 1.7996144801886427e-12 4.701399975098629e-14 32768
2210.90234916324 1.7588861986167252e-12 4.6834412378350086e-14 32768
2210.9384652499352 1.6743420234618658e-12 4.567542074952025e-14 32768
2210.9745810894647 1.6840185083113043e-12 4.6782501759322124e-14 32768
2211.010696681833 1.8130278784150258e-12 4.7358095726685636e-14 32768
2211.0468120270457 1.8660666681302485e-12 4.955167053511679e-14 32768
2211.0829271251077 2.1026590572863776e-12 5.035769292496912e-14 32768
2211.1190419760246 2.0840217679372965e-12 5.038387955138714e-14 32768
2211.155156579801 1.6620236655747369e-12 4.5328414732607464e-14 32768
2211.1912709364415 1.2186502553650099e-12 4.003427496443702e-14 32768
2211.2273850459515 1.4166504767092675e-12 4.338984260990343e-14 32768
2211.2634989083367 1.5401664248296958e-12 4.3936086946301296e-14 32768
2211.299612523601 1.4828175448465284e-12 4.3129449672399943e-14 32768
2211.3357258917504 1.408697437717207e-12 4.343413343571498e-14 32768
2211.3718390127897 1.2282344584033786e-12 4.153453047229157e-14 32768
2211.4079518867243 1.1039485610813777e-12 3.940238799967738e-14 32768
2211.4440645135587 1.2131746528493343e-12 4.0331259485147744e-14 32768
2211.4801768932984 1.2652555454604363e-12 4.022994943693948e-14 32768
2211.5162890259485 1.256051593625162e-12 4.061333230097629e-14 32768
2211.5524009115134 1.3034039548180338e-12 4.137804687826543e-14 32768
2211.5885125499985 1.5858725183815628e-12 4.4890931779031005e-14 32768
2211.6246239414095 1.812624737554921e-12 4.91966634821291e-14 32768
2211.660735085751 1.8613821252400402e-12 4.797590251382905e-14 32768
2211.696845983028 1.6484923992624083e-12 4.5484952246920056e-14 32768
2211.7329566332455 1.1831426454317469e-12 4.020868252688445e-14 32768
2211.7690670364086 1.0519651944887941e-12 3.7423626673443686e-14 32768
2211.8051771925225 1.2148493713134124e-12 4.0440955867835784e-14 32768
2211.8412871015926 1.647934951119955e-12 4.588047328744821e-14 32768
2211.8773967636234 1.91743851611579e-12 4.8344973381151147e-14 32768
2211.91350617862 1.8046280718521875e-12 4.7802109126693845e-14 32768
2211.949615346588 1.870328829711016e-12 4.813256716642445e-14 32768
2211.985724267532 2.2758537117103264e-12 5.223680805977379e-14 32768
2212.021832941457 2.622269706494577e-12 5.640633745470238e-14 32768
2212.0579413683686 2.578630788277581e-12 5.589587718448198e-14 32768
2212.094049548271 2.2070601329697646e-12 5.232139812373367e-14 32768
2212.13015748117 1.833087540732218e-12 4.7751711799779e-14 32768
2212.166265167071 1.510485239902454e-12 4.422887720371495e-14 32768
2212.2023726059783 1.199616160228012e-12 4.045891511172515e-14 32768
2212.238479797897 1.0879995571721563e-12 3.922970239067508e-14 32768
2212.2745867428325 1.2226283567213624e-12 3.9231998018436645e-14 32768
2212.3106934407892 1.6153620842832855e-12 4.431837219144654e-14 32768
2212.3467998917736 1.8836249881157464e-12 4.9416307450920197e-14 32768
2212.3829060957896 2.1775195273395417e-12 5.238635850383154e-14 32768
2212.4190120528424 2.584631526318163e-12 5.641677757974244e-14 32768
2212.455117762937 2.9671004922337757e-12 5.952010736164062e-14 32768
2212.491223226079 2.9017439216402015e-12 5.767502178210459e-14 32768
2212.527328442273 2.663467613886868e-12 5.694254622649256e-14 32768
2212.5634334115243 2.5707028984044595e-12 5.628607100970898e-14 32768
2212.5995381338385 2.2857815137946556e-12 5.290332710512722e-14 32768
2212.635642609219 1.737469265284361e-12 4.703955472602832e-14 32768
2212.671746837672 1.4205946026080275e-12 4.339306949936609e-14 32768
2212.707850819203 1.7824178722614711e-12 4.811438283398963e-14 32768
2212.7439545538164 1.7418285599664522e-12 4.583873964839017e-14 32768
2212.780058041518 1.602026368396009e-12 4.4867827380864205e-14 32768
2212.816161282311 1.7172309409808797e-12 4.6475777549392665e-14 32768
2212.8522642762027 1.6495054634351102e-12 4.534939499092772e-14 32768
2212.8883670231967 1.803406924735632e-12 4.781650503840495e-14 32768
2212.924469523299 2.2366291840505695e-12 5.2443247959644537e-14 32768
2212.960571776514 2.439321774204793e-12 5.3834613379074214e-14 32768
2212.996673782847 2.653737748638935e-12 5.697584322728679e-14 32768
2213.032775542303 2.948222635401101e-12 5.857137247025231e-14 32768
2213.0688770548877 2.719375942370304e-12 5.745553275941506e-14 32768
2213.104978320605 2.348959598619206e-12 5.3559679883779996e-14 32768
2213.1410793394607 2.7244408711546075e-12 5.670328113102205e-14 32768
2213.17718011146 3.1035449375683094e-12 6.100062063436348e-14 32768
2213.2132806366076 3.2893527406137634e-12 6.205096628231012e-14 32768
2213.249380914908 3.5260369236903837e-12 6.406182261978529e-14 32768
2213.285480946368 3.0258114875012723e-12 5.941276606321651e-14 32768
2213.321580730991 2.839963526490885e-12 5.788600540068631e-14 32768
2213.3576802687826 2.476928174655441e-12 5.484640720999047e-14 32768
2213.393779559748 2.4799991807808328e-12 5.4135523086093895e-14 32768
2213.4298786038926 2.811098685273789e-12 5.909996373686319e-14 32768
2213.4659774012207 3.262043734055881e-12 6.278591737682159e-14 32768
2213.5020759517374 3.502183480796474e-12 6.449088775647015e-14 32768
2213.538174255448 3.410525893078957e-12 6.434752159826187e-14 32768
2213.5742723123585 2.8906112671909532e-12 5.854382463433773e-14 32768
2213.6103701224724 2.891594575730146e-12 5.897933355582081e-14 32768
2213.6464676857954 3.22000851586894e-12 6.207891802547988e-14 32768
2213.682565002333 3.1462087984291532e-12 6.118044142375314e-14 32768
2213.718662072089 3.29818668992032e-12 6.387544707510661e-14 32768
2213.75475889507 3.616184547335533e-12 6.442612153789466e-14 32768
2213.790855471281 4.139699706774587e-12 7.614267039473829e-14 32768
2213.8269518007255 3.823015224983776e-12 7.307980497032171e-14 32768
2213.86304788341 3.753724061969233e-12 7.230808419768377e-14 32768
2213.899143719339 3.722804089808802e-12 7.223029959344765e-14 32768
2213.9352393085173 3.5214539948602086e-12 7.010434684755265e-14 32768
2213.9713346509507 2.6866317330564993e-12 5.991530920490193e-14 0
2214.0074297466435 2.015985251999086e-12 5.2918728969154893e-14 0
2214.0435245956014 1.9286835583470774e-12 5.1534439964116135e-14 0
2214.0796191978293 2.074726458342613e-12 5.399105912785168e-14 0
2214.1157135533317 2.582606871415205e-12 5.971864848334021e-14 0
2214.1518076621146 2.568290415408403e-12 5.916469571209948e-14 0
2214.187901524182 2.516160240231824e-12 5.981138842666919e-14 0
2214.22399513954 2.4191404088269586e-12 5.824737258275023e-14 0
2214.2600885081933 2.4501065239157516e-12 5.85046673108082e-14 0
2214.296181630146 2.277021670174517e-12 5.674469886487142e-14 0
2214.3322745054047 1.388053300771519e-12 4.549518314161949e-14 0
2214.368367133973 1.0089072589522519e-12 3.9276504412103647e-14 0
2214.4044595158575 1.1601575819822352e-12 4.061072360556431e-14 0
2214.4405516510624 1.7219331429479956e-12 4.947119645361264e-14 0
2214.476643539593 2.410659779433777e-12 5.726055209414466e-14 0
2214.5127351814535 2.7491787058658845e-12 6.105768560020486e-14 0
2214.54882657665 2.701730115670098e-12 6.122221327987953e-14 0
2214.584917725187 2.82577346938373e-12 6.158317128815427e-14 0
2214.6210086270703 2.5827044496107288e-12 5.94179924446464e-14 0
2214.657099282304 2.693341426621143e-12 6.100466811397032e-14 0
2214.6931896908936 3.08075223318105e-12 6.472522984159873e-14 0
2214.729279852844 2.976135613994013e-12 6.359952983096134e-14 0
2214.765369768161 2.3143644119205664e-12 5.618453225992963e-14 0
2214.8014594368483 2.3868856110359493e-12 5.685534508470536e-14 0
2214.8375488589118 2.359137191154659e-12 5.744519172411894e-14 0
2214.873638034356 2.4219272420911153e-12 5.788273506335262e-14 0
2214.909726963187 2.6920163147259313e-12 6.032137002355206e-14 0
2214.9458156454098 3.082593425310365e-12 6.511840220692344e-14 0
2214.981904081028 3.0145040109952337e-12 6.256394734964824e-14 0
2215.017992270048 3.0811163082705706e-12 6.550879630418116e-14 0
2215.0540802124747 2.6397187387339205e-12 5.915646932811575e-14 0
2215.0901679083127 1.9987167303170406e-12 5.2429570830247324e-14 0
2215.1262553575666 2.2635166310736032e-12 5.6580964008035375e-14 0
2215.1623425602425 2.7271156253366735e-12 6.067773372512089e-14 0
2215.198429516345 2.9339462716965192e-12 6.276846176069689e-14 0
2215.23451622588 3.1867876393310013e-12 6.504002116611632e-14 0
2215.2706026888504 2.9983847436160227e-12 6.269561015096944e-14 0
2215.3066889052634 2.301877221819182e-12 5.6219436793620084e-14 0
2215.3427748751233 2.500673496400041e-12 5.83537802497161e-14 0
2215.3788605984346 3.111757596388487e-12 6.437350788058085e-14 0
2215.4149460752037 3.190053473114962e-12 6.482511196673896e-14 0
2215.451031305434 2.962600867753573e-12 6.200973708039154e-14 0
2215.4871162891313 2.907481330347017e-12 6.213999041888851e-14 0
2215.523201026301 2.4699107776388063e-12 5.768321475856097e-14 0
2215.5592855169484 2.2272036645509807e-12 5.446939896195692e-14 0
2215.5953697610776 2.4128845622917172e-12 5.694976554140169e-14 0
2215.631453758694 2.6244544731879316e-12 6.009847838567978e-14 0
2215.667537509803 2.8012286500816996e-12 6.175336392418018e-14 0
2215.7036210144092 2.612673532381704e-12 5.760952289214985e-14 0
2215.739704272518 2.580446707006745e-12 5.796019453231313e-14 0
2215.775787284134 2.670331837595352e-12 5.865905092390655e-14 0
2215.811870049263 2.138144479177373e-12 5.3226130778240635e-14 0
2215.847952567909 2.055792818964064e-12 5.251531766956377e-14 0
2215.8840348400777 2.053851229713577e-12 5.241107501881108e-14 0
2215.9201168657746 1.945883992132691e-12 5.080115337728272e-14 0
2215.9561986450035 1.8706878494173518e-12 5.0668379268734715e-14 0
2215.992280177771 2.0941009343244943e-12 5.2285253356694136e-14 0
2216.0283614640807 1.9978495854194867e-12 5.2658896530386953e-14 0
2216.0644425039386 1.861097430680414e-12 4.9479456718914266e-14 0
2216.10052329735 1.8230562458948496e-12 4.953020076871838e-14 0
2216.136603844319 1.6280453547790064e-12 4.6980767122754494e-14 0
2216.1726841448503 1.6006665394183162e-12 4.745521399343415e-14 0
2216.2087641989506 1.5720777544331321e-12 4.639554528323292e-14 0
2216.2448440066237 1.8770280468816125e-12 5.110963938854095e-14 0
2216.2809235678747 2.375025740311565e-12 5.4991872600745895e-14 0
2216.31700288271 2.216713791691749e-12 5.5930130996419483e-14 0
2216.3530819511325 2.450154228811341e-12 5.777686949747299e-14 0
2216.389160773149 2.294660988999553e-12 5.576791063449313e-14 0
2216.425239348763 2.083808386260655e-12 5.1972298399606195e-14 0
2216.461317677981 1.8521050578618192e-12 5.088458273445548e-14 0
2216.497395760808 2.004046017675676e-12 5.444316126938277e-14 0
2216.533473597248 1.8510592364462397e-12 5.042074071627545e-14 0
2216.569551187307 1.929863387151176e-12 5.0541924025973226e-14 0
2216.605628530989 1.8004208150387835e-12 4.979880508068808e-14 0
2216.6417056283 1.805967051252133e-12 4.903874886458964e-14 0
2216.6777824792443 1.8908728749433834e-12 4.92183367900665e-14 0
2216.7138590838276 1.9104355684224084e-12 5.0989055778169826e-14 0
2216.749935442055 1.8515917965533646e-12 4.940832289200385e-14 0
2216.7860115539315 1.8030529326529265e-12 5.011912583628535e-14 0
2216.8220874194612 1.868505133603704e-12 4.985575957606146e-14 0
2216.8581630386507 1.8850181832119617e-12 5.026342636917959e-14 0
2216.894238411503 1.774020275298327e-12 4.995459815661067e-14 0
2216.930313538026 1.7649571040778689e-12 5.033337434996385e-14 0
2216.9663884182214 1.7834749519232695e-12 4.8466093605873534e-14 0
2217.002463052097 1.4951580555241928e-12 4.633528735936525e-14 0
2217.0385374396565 1.6130083380083704e-12 4.6118389326627734e-14 0
2217.074611580905 1.5535000586278103e-12 4.58021004478594e-14 0
2217.110685475848 1.5561212258000112e-12 4.640440185972941e-14 0
2217.146759124491 1.477270888082527e-12 4.617711920305856e-14 0
2217.182832526837 1.546119677599267e-12 4.539345448465425e-14 0
2217.2189056828934 1.3644230060019802e-12 4.290898148948119e-14 0
2217.254978592664 1.4357417164878594e-12 4.4817085833497375e-14 0
2217.2910512561543 1.6762514770327086e-12 4.678824331010717e-14 0
2217.3271236733685 1.55653029527969e-12 4.5693832696541356e-14 0
2217.363195844313 1.4087891010011733e-12 4.3659235840314004e-14 0
2217.399267768992 1.4927378994347706e-12 4.3939098914218613e-14 0
2217.4353394474106 1.895661795939252e-12 5.080164465639213e-14 0
2217.471410879574 2.086042276416844e-12 5.231188068442402e-14 0
2217.507482065487 2.0162808055113057e-12 5.12020168017685e-14 0
2217.5435530051545 1.7277982430202732e-12 4.918564470643427e-14 0
2217.5796236985825 1.6778593488545046e-12 4.66321351379282e-14 0
2217.615694145775 1.948743033261535e-12 5.017826906479443e-14 0
2217.6517643467373 2.1359554749911247e-12 5.278069986820212e-14 0
2217.687834301475 2.1973989468293542e-12 5.2165631975751095e-14 0
2217.723904009992 2.2406670702884712e-12 5.4103192737540995e-14 0
2217.7599734722953 1.990691465836303e-12 5.046344134121243e-14 0
2217.7960426883874 1.860786915178214e-12 4.9895847951389113e-14 0
2217.8321116582756 2.0819123335014122e-12 5.221043324239727e-14 0
2217.868180381964 2.0677394258622472e-12 5.2549781746121654e-14 0
2217.9042488594573 2.0184067091311153e-12 5.181580736853507e-14 0
2217.940317090761 1.9019172087936242e-12 4.939884967552176e-14 0
2217.9763850758795 1.7814662505583057e-12 4.9817931084637085e-14 0
2218.0124528148185 1.7924660236992573e-12 4.836038050592441e-14 0
2218.048520307583 1.694775287990058e-12 4.946596856626219e-14 0
2218.0845875541786 1.542869022645721e-12 4.5089501793729725e-14 0
2218.120654554609 1.7812793341037692e-12 4.8047815183992204e-14 0
2218.15672130888 2.091818471910978e-12 5.3261014983140356e-14 0
2218.1927878169963 1.7020734864939269e-12 4.778903984234244e-14 0
2218.2288540789636 1.2610591824252504e-12 4.120607934726683e-14 0
2218.2649200947867 1.0875929063597356e-12 3.871762529724168e-14 0
2218.30098586447 1.474778849389069e-12 4.4297631020132414e-14 0
2218.337051388019 2.196285254357777e-12 5.293302010904097e-14 0
2218.3731166654393 2.3580852982069134e-12 5.4403848776234803e-14 0
2218.409181696735 2.0705884923311046e-12 5.093466609856073e-14 0
2218.4452464819115 1.6061694075447663e-12 4.615647192793629e-14 0
2218.481311020974 1.6308314291016424e-12 4.5715008520222714e-14 0
2218.5173753139275 1.529103124502107e-12 4.476445120615499e-14 0
2218.5534393607763 1.2409675067062698e-12 4.118537447390415e-14 0
2218.589503161527 1.1746420893257725e-12 4.0536438816090106e-14 0
2218.6255667161836 1.3858117127799052e-12 4.336427525115753e-14 0
2218.6616300247506 1.3148577279048501e-12 4.1455632194186895e-14 0
2218.6976930872343 1.593275316368048e-12 4.679658150243994e-14 0
2218.733755903639 1.8657178666586782e-12 5.0744602069592235e-14 0
2218.76981847397 1.8493652789719484e-12 4.91001214838159e-14 0
2218.805880798232 1.90094879941316e-12 4.9906042839942266e-14 0
2218.84194287643 2.1452557612267054e-12 5.248313041756811e-14 0
2218.8780047085697 1.9802371548083286e-12 5.1761759890236667e-14 0
2218.9140662946556 1.629943142261725e-12 4.606924108689625e-14 0
2218.950127634693 1.698495294064073e-12 4.74193201252613e-14 0
2218.9861887286866 2.0884273043558776e-12 5.1900907074679814e-14 0
2219.0222495766416 2.277449062670911e-12 5.371020333133289e-14 0
2219.0583101785633 2.400494733545422e-12 5.5613855670178305e-14 0
2219.0943705344566 2.698063777603621e-12 5.898077436606447e-14 0
2219.1304306443258 2.6022278949711097e-12 5.630711147992448e-14 0
2219.1664905081775 2.2484679049195044e-12 5.442554298407988e-14 0
2219.202550126015 2.143512147292914e-12 5.123288607049824e-14 0
2219.238609497844 2.2791662220716935e-12 5.483697060348382e-14 0
2219.2746686236706 2.501595285087088e-12 5.838445639493386e-14 0
2219.310727503498 2.277457302607422e-12 5.473020379454831e-14 0
2219.3467861373333 2.0337889358734706e-12 5.1282566246920597e-14 0
2219.3828445251793 1.7392903523677505e-12 4.792906455291894e-14 0
2219.4189026670424 1.3716780532593842e-12 4.249467395805659e-14 0
2219.454960562927 1.379223991959666e-12 4.385009269212113e-14 0
2219.491018212839 1.9059435019813664e-12 4.933357731660634e-14 0
2219.5270756167833 2.1178889805101297e-12 5.1632553484462496e-14 0
2219.5631327747637 2.2536579807191925e-12 5.444560750053444e-14 0
2219.5991896867868 2.5261138666965444e-12 5.6107628444582516e-14 0
2219.635246352857 2.2157599106203962e-12 5.399808950131389e-14 0
2219.6713027729784 2.1876519692987095e-12 5.1553166168514034e-14 0
2219.707358947157 2.3510570660439933e-12 5.52925286394397e-14 0
2219.7434148753982 2.1561008187176434e-12 5.339787179049413e-14 0
2219.7794705577066 2.3373178392738225e-12 5.44524989605933e-14 0
2219.8155259940872 2.464328871173982e-12 5.746423302477321e-14 0
2219.8515811845446 2.3302670557057148e-12 5.456123427409823e-14 0
2219.8876361290845 2.340484576979218e-12 5.4060475171945066e-14 0
2219.9236908277117 2.2361305515583574e-12 5.417939182147599e-14 0
2219.9597452804314 2.459958018535824e-12 5.572492540648587e-14 0
2219.995799487248 2.611999592311287e-12 5.724952033703962e-14 0
2220.031853448167 2.605099079164286e-12 5.839466822414596e-14 0
2220.0679071631935 2.3054010957201942e-12 5.402281947524193e-14 0
2220.1039606323325 2.3506697890279815e-12 5.604603559678997e-14 0
2220.140013855589 2.1535659540383723e-12 5.2553186818569617e-14 0
2220.176066832968 2.037177067662488e-12 5.077246606542511e-14 0
2220.212119564475 2.17403720893794e-12 5.347474172452335e-14 0
2220.2481720501137 2.3599629195292238e-12 5.486086032072818e-14 0
2220.28422428989 2.7737037926883756e-12 6.053291141993114e-14 0
2220.3202762838096 2.4961515059790385e-12 5.6076816774093194e-14 0
2220.3563280318767 2.043570607873635e-12 5.162967018431004e-14 0
2220.392379534096 1.81209225142559e-12 4.933865273802629e-14 0
2220.4284307904736 1.8276207370410136e-12 4.9406066396232365e-14 0
2220.4644818010133 1.952314178377268e-12 5.193339248227291e-14 0
2220.500532565721 2.213902889139363e-12 5.350591253698231e-14 0
2220.536583084602 2.4792121480765594e-12 5.735532491654705e-14 0
2220.5726333576604 2.2235360254418968e-12 5.436006733725712e-14 0
2220.6086833849017 2.0639265036620502e-12 5.285929774944374e-14 0
2220.6447331663308 2.1423589898622586e-12 5.38025942970876e-14 0
2220.680782701953 2.1008435876351816e-12 5.1639448332653146e-14 0
2220.716831991773 2.306584393971245e-12 5.5988400086927e-14 0
2220.752881035796 2.8298927871178714e-12 6.009708925164628e-14 0
2220.7889298340265 2.5828757535539815e-12 5.88162128050719e-14 0
2220.824978386471 2.499819795609426e-12 5.707724738809525e-14 0
2220.8610266931323 2.5537631904992697e-12 5.818861560126509e-14 0
2220.8970747540175 2.2822479583267663e-12 5.408437844171658e-14 0
2220.933122569131 2.1908872285814063e-12 5.486740280321277e-14 0
2220.9691701384772 2.289090141396888e-12 5.553752444910354e-14 0
2221.005217462062 2.290863028789336e-12 5.6508739202688896e-14 0
2221.041264539889 2.1097431527478117e-12 5.225007777246056e-14 0
2221.077311371965 2.334169533005359e-12 5.588863993453118e-14 0
2221.1133579582943 2.6069036252601707e-12 5.834987034563158e-14 0
2221.1494042988816 2.5871117314418823e-12 5.944195331265834e-14 0
2221.1854503937325 2.3647897876011292e-12 5.677969487812018e-14 0
2221.2214962428516 2.323520716107641e-12 5.52401786151676e-14 0
2221.257541846244 2.264171706026219e-12 5.749805335629118e-14 0
2221.2935872039143 2.444249230099116e-12 5.6537667071903525e-14 0
2221.3296323158684 2.670833389520344e-12 5.91063520826926e-14 0
2221.365677182111 2.501697200091302e-12 5.751899201074731e-14 0
2221.401721802647 1.799073151738384e-12 4.8679583178031297e-14 0
2221.437766177481 1.5723523828434227e-12 4.6164552622253094e-14 0
2221.4738103066193 2.068404909155719e-12 5.2986671175920055e-14 0
2221.5098541900657 2.3282198651636277e-12 5.704984417818568e-14 0
2221.5458978278252 2.906629797960747e-12 6.259494197925417e-14 0
2221.581941219904 3.2259468533968327e-12 6.610178035363137e-14 0
2221.6179843663062 2.5730171031995708e-12 5.914162931087985e-14 0
2221.654027267037 2.088630267002567e-12 5.197196975082266e-14 0
2221.6900699221005 1.7756602395044285e-12 4.92975580875573e-14 0
2221.726112331504 2.03487140332248e-12 5.231399149052858e-14 0
2221.7621544952503 2.1395842996624337e-12 5.437983708624604e-14 0
2221.7981964133455 2.2338138283561904e-12 5.5752094835301996e-14 0
2221.8342380857944 1.752006959648833e-12 4.874464886090758e-14 0
2221.870279512603 1.8171425735652447e-12 5.0218242243641256e-14 0
2221.906320693774 1.9297096472831177e-12 5.09132971513674e-14 0
2221.9423616293143 1.890487549491282e-12 5.0786930000032426e-14 0
2221.9784023192283 1.8663063715979034e-12 4.9890772529969166e-14 0
2222.0144427635214 2.5144226978301987e-12 5.834502531717328e-14 0
2222.050482962198 3.263311496026766e-12 6.728566813961334e-14 0
2222.086522915264 3.372534456563825e-12 6.729503293587819e-14 0
2222.1225626227233 2.845971288495397e-12 6.087520082204839e-14 0
2222.158602084582 2.752318772197837e-12 6.161475545269149e-14 0
2222.1946413008445 3.3980966911845156e-12 6.610468737070635e-14 0
2222.230680271516 3.3819429461762196e-12 6.814615197007004e-14 0
